audio_hidden,video_hidden,text_hidden,audio_dropout,video_dropout,text_dropout,factor_learning_rate,learning_rate,rank,batch_size,weight_decay,Best Validation MAE,Test MAE,Test Corr,Test multiclass accuracy,Test binary accuracy,Test f1_score
16,16,128,0.5,0.2,0.2,0.0005,0.0005,1,32,0.002,0.998845,0.998845,0.63488,0.29446,0.7594752186588921,0.7592759317699669
16,16,128,0.3,0.2,0.2,0.003,0.0005,4,16,0,0.97780716,0.97780704,0.65106,0.30758,0.750728862973761,0.749282879946013
8,8,256,0.1,0.3,0.5,0.001,0.0005,8,128,0,1.0283024,1.0283023,0.61097,0.30029,0.7448979591836735,0.7452645957981585
4,16,128,0.1,0.15,0.5,0.0003,0.003,8,8,0.002,0.9479429,0.9479429,0.66923,0.31924,0.7755102040816326,0.7733145706476245
16,4,64,0.5,0.3,0.5,0.003,0.0005,8,8,0.01,1.026397,1.0263969,0.61655,0.28863,0.7740524781341108,0.7739431418692257
8,16,256,0.2,0.15,0.15,0.0005,0.001,16,16,0.002,0.9264157,0.9264156,0.67958,0.34694,0.7857142857142857,0.7833974731985318
4,16,64,0.5,0.15,0.3,0.0003,0.0005,8,16,0.01,1.0337019,1.0337019,0.60222,0.28863,0.7623906705539358,0.760146143169348
8,8,256,0.15,0.2,0.3,0.003,0.001,1,64,0,0.98988867,0.9898886,0.6519,0.30321,0.7725947521865889,0.7725947521865891
16,16,256,0.1,0.5,0,0.003,0.0005,8,8,0.002,0.9517692,0.9517692,0.68192,0.31924,0.7842565597667639,0.7847049488873308
8,4,64,0.3,0.2,0.2,0.0003,0.001,4,64,0.002,1.0505403,1.0505403,0.59346,0.28717,0.739067055393586,0.7387563105574857
4,8,128,0.1,0.3,0.2,0.003,0.001,16,4,0.001,0.93075806,0.9307581,0.67509,0.33965,0.7857142857142857,0.783545812220399
16,8,128,0.1,0.2,0,0.003,0.001,1,16,0.001,0.9375514,0.9375513,0.6716,0.32216,0.7740524781341108,0.7719181116027544
4,16,64,0.2,0.3,0,0.001,0.0005,8,64,0.001,1.0524355,1.0524354,0.58843,0.27697,0.7551020408163265,0.7512372627580002
4,8,128,0.15,0.1,0.2,0.0003,0.003,4,16,0,0.92000866,0.92000854,0.68408,0.34257,0.793002915451895,0.793002915451895
8,16,64,0.5,0.5,0.3,0.003,0.0003,16,32,0.002,1.0538636,1.0538636,0.59486,0.30758,0.7551020408163265,0.7552449941373371
4,4,128,0.5,0.15,0.2,0.003,0.0003,1,8,0.002,1.0029128,1.0029126,0.63309,0.31487,0.7623906705539358,0.7622756911269922
16,4,64,0.2,0.15,0.5,0.001,0.0003,4,4,0.002,1.0111444,1.0111444,0.62713,0.30612,0.7653061224489796,0.7632427052767412
8,16,128,0.1,0.3,0.1,0.0003,0.0003,8,32,0,1.0435197,1.0435196,0.57587,0.27988,0.7332361516034985,0.7324843016635221
8,4,64,0,0.5,0.3,0.003,0.0003,1,16,0.01,1.0380367,1.0380367,0.61911,0.29009,0.760932944606414,0.7610048142118114
8,16,128,0.1,0.2,0.1,0.0005,0.0003,1,64,0.01,1.0429821,1.042982,0.58552,0.31487,0.7201166180758017,0.7196218600969244
16,8,256,0.3,0.5,0.3,0.0003,0.0005,1,16,0.001,0.96479434,0.9647942,0.65571,0.29446,0.7900874635568513,0.7888113884236743
8,8,64,0.1,0,0.1,0.0003,0.0003,1,4,0.01,1.0682452,1.068245,0.59295,0.28134,0.7536443148688047,0.7538213754032292
4,16,64,0.1,0.15,0.2,0.0005,0.0005,8,128,0.002,1.074969,1.074969,0.55838,0.29155,0.7244897959183674,0.7195545348477407
8,8,64,0.1,0.15,0.5,0.001,0.0003,8,16,0.002,1.0475888,1.0475887,0.58512,0.30029,0.7551020408163265,0.7542442286538915
16,8,256,0.1,0,0.15,0.0003,0.003,1,32,0,0.9242775,0.92427737,0.68096,0.35277,0.760932944606414,0.7590572966012799
16,4,128,0,0.1,0.2,0.0003,0.003,1,32,0.01,0.9696909,0.969691,0.66329,0.32507,0.7740524781341108,0.7738652692384536
8,16,128,0.5,0.1,0.1,0.001,0.003,8,8,0.001,0.9284395,0.9284395,0.69064,0.3105,0.7842565597667639,0.7822896776561785
4,4,128,0.3,0.5,0.2,0.0003,0.0005,1,128,0.01,1.0881889,1.0881889,0.53446,0.28571,0.7201166180758017,0.719389114639194
4,4,64,0.15,0.5,0.3,0.0003,0.0005,1,4,0.002,1.0401764,1.0401764,0.60388,0.27988,0.7551020408163265,0.7549418734836131
16,8,128,0.3,0.5,0.2,0.003,0.0003,16,4,0.002,0.9752621,0.9752621,0.64924,0.30758,0.7813411078717201,0.7808656188885357
8,4,128,0.1,0.15,0.5,0.0003,0.003,4,64,0.002,0.97779673,0.97779673,0.6511,0.31924,0.7638483965014577,0.7634309444567798
16,4,128,0.5,0.3,0,0.0003,0.0005,4,4,0.001,0.98759085,0.98759085,0.64968,0.293,0.7696793002915452,0.7696793002915452
4,16,256,0.3,0.2,0.2,0.003,0.0005,16,32,0.01,0.99992245,0.9999224,0.63632,0.30029,0.7580174927113703,0.7581587442071308
4,4,256,0,0.1,0,0.0005,0.003,4,128,0.001,0.96348995,0.96349,0.67372,0.32362,0.7784256559766763,0.7786138496971493
8,16,64,0,0.1,0.5,0.0003,0.0005,16,128,0,1.0943764,1.0943763,0.53242,0.28426,0.7157434402332361,0.715065574120462
8,4,64,0,0.15,0.3,0.001,0.0005,8,128,0,1.0764582,1.0764582,0.57585,0.27988,0.7259475218658892,0.7264237962054997
8,4,256,0.15,0.2,0.3,0.003,0.003,16,16,0.001,0.919174,0.91917396,0.68807,0.33819,0.7740524781341108,0.7702011027517482
4,8,256,0.1,0,0,0.003,0.001,16,64,0.002,0.97520286,0.97520274,0.64889,0.32653,0.7478134110787172,0.7475130822706426
8,4,128,0.5,0.5,0.2,0.001,0.003,1,32,0.001,0.95659286,0.9565928,0.66582,0.31924,0.7740524781341108,0.7728644074805042
4,4,128,0.1,0,0.1,0.0005,0.001,4,4,0.001,0.9386646,0.93866456,0.67612,0.32362,0.7755102040816326,0.7746163875433063
8,8,64,0,0.3,0,0.0005,0.0005,16,32,0.002,1.061208,1.0612079,0.58111,0.28426,0.7142857142857143,0.7139978545841041
8,4,64,0.1,0.1,0.1,0.001,0.0003,1,128,0,1.0855854,1.0855854,0.55757,0.29738,0.7274052478134111,0.7266369639949652
4,8,256,0.2,0.3,0.15,0.0003,0.003,4,128,0.002,0.9624498,0.9624498,0.66761,0.3105,0.7638483965014577,0.7636104716460455
4,16,128,0.15,0.2,0,0.001,0.001,4,16,0.001,0.9922002,0.99220014,0.63561,0.28426,0.7711370262390671,0.7678044683372091
4,8,128,0.15,0,0.2,0.003,0.003,16,4,0.002,0.9690149,0.96901494,0.64504,0.35569,0.7653061224489796,0.7651116667573613
8,8,256,0.15,0,0.15,0.003,0.0005,1,64,0.01,0.9979026,0.99790263,0.63159,0.30758,0.7594752186588921,0.7590016456367802
8,16,256,0.2,0.1,0.15,0.0005,0.0005,8,4,0.002,0.99073577,0.99073565,0.64673,0.28717,0.7842565597667639,0.782428815143101
8,4,128,0.5,0,0.2,0.003,0.0003,4,128,0.01,1.0748211,1.0748211,0.57796,0.29446,0.750728862973761,0.7505223292888744
4,16,256,0.1,0.1,0.15,0.003,0.003,8,128,0,0.9343705,0.93437046,0.67883,0.34402,0.7857142857142857,0.7836900800361605
8,4,64,0.3,0.2,0.2,0.0005,0.0003,4,64,0.002,1.1246938,1.1246938,0.51445,0.27988,0.7113702623906706,0.7113702623906706
4,4,64,0.1,0.5,0.5,0.001,0.0003,8,64,0,1.0724574,1.0724574,0.57019,0.29592,0.7288629737609329,0.7279132531525228
4,16,128,0.5,0.5,0.1,0.0003,0.0003,1,8,0.002,1.0330302,1.0330303,0.61397,0.2828,0.7536443148688047,0.7534401967825718
4,16,64,0,0,0.3,0.0003,0.001,8,32,0.002,1.0205529,1.0205529,0.6112,0.30175,0.7361516034985423,0.7347642435740084
8,8,256,0.5,0,0.3,0.0003,0.0003,1,8,0,0.97380084,0.9738006,0.64976,0.29592,0.7653061224489796,0.7639446998322109
8,4,64,0.3,0.1,0.5,0.0005,0.003,4,64,0.01,1.0227833,1.0227832,0.6064,0.30321,0.7580174927113703,0.754589912185477
16,8,128,0.1,0.15,0.1,0.001,0.001,16,32,0.002,0.97513855,0.9751385,0.65851,0.31924,0.782798833819242,0.7827647551394062
8,8,128,0.1,0.15,0.1,0.003,0.001,4,32,0.01,0.97274804,0.97274804,0.64822,0.30321,0.7711370262390671,0.7703886182219917
16,4,128,0,0.2,0.5,0.0003,0.0005,8,4,0,1.0015738,1.0015738,0.62121,0.3105,0.7623906705539358,0.7615020415226211
4,16,64,0.5,0.5,0.15,0.0005,0.0005,16,16,0.002,1.0325472,1.0325472,0.60772,0.30466,0.760932944606414,0.7606920824071076
16,16,128,0.5,0,0.1,0.001,0.001,16,4,0.01,1.0572461,1.057246,0.57956,0.27405,0.7551020408163265,0.7527068043428631
8,8,64,0.5,0.15,0.5,0.003,0.0003,4,4,0.001,1.0138623,1.0138621,0.62629,0.28134,0.7696793002915452,0.7686478051273969
4,4,64,0.15,0.5,0.1,0.001,0.001,16,32,0.002,1.0529073,1.0529073,0.58731,0.2828,0.7405247813411079,0.7393627171688396
4,8,64,0.2,0.2,0.5,0.0005,0.0005,4,128,0,1.1061594,1.1061594,0.54007,0.2828,0.7157434402332361,0.7149422886578515
16,8,128,0.5,0.5,0.2,0.0003,0.003,8,64,0.002,0.9646667,0.9646667,0.64441,0.32799,0.7769679300291545,0.7757951893194658
16,8,256,0.3,0.3,0.15,0.0003,0.003,4,16,0,0.94055814,0.9405581,0.67891,0.34111,0.7565597667638484,0.7552797164467371
4,8,256,0.5,0.2,0.1,0.0003,0.0005,1,64,0.001,1.4168284,1.4168284,0.18383,0.15452,0.5481049562682215,0.5289630362231043
4,16,256,0.1,0.2,0.3,0.003,0.0005,1,8,0.002,0.95806015,0.9580603,0.66586,0.30029,0.7696793002915452,0.7697485405211352
4,16,256,0.3,0.3,0.3,0.003,0.0003,16,128,0.01,1.043771,1.043771,0.59826,0.28134,0.7551020408163265,0.7546691275848088
8,16,256,0.5,0,0.2,0.0003,0.0005,1,64,0,1.0132227,1.0132227,0.62484,0.293,0.749271137026239,0.748827916336828
4,8,64,0.3,0,0.3,0.001,0.003,8,64,0.001,0.9985398,0.99853987,0.62935,0.34548,0.7463556851311953,0.7464319370296045
8,8,64,0.3,0.5,0.5,0.001,0.001,16,16,0,1.008729,1.0087289,0.61293,0.30029,0.7653061224489796,0.76419512084262
8,4,256,0.5,0,0.2,0.003,0.0003,1,32,0.001,1.0430063,1.0430063,0.62842,0.27697,0.7405247813411079,0.7412389130352696
16,4,64,0.2,0.2,0.2,0.003,0.0005,8,8,0.001,0.9999608,0.99996084,0.63485,0.30321,0.7594752186588921,0.7583366145281509
8,16,256,0,0.2,0.1,0.001,0.0005,16,128,0.002,1.0453662,1.045366,0.60936,0.2828,0.7405247813411079,0.7400660994648568
8,8,128,0.3,0.3,0.5,0.0003,0.0003,1,16,0.01,1.033101,1.0331008,0.60927,0.293,0.7682215743440233,0.7673547521601028
4,4,256,0,0.3,0.1,0.003,0.003,16,4,0,0.9106202,0.9106202,0.68833,0.34111,0.7813411078717201,0.7802491877896541
4,8,128,0.3,0,0.15,0.0003,0.003,16,32,0.001,0.9330762,0.9330762,0.67286,0.3484,0.7696793002915452,0.7685291444717691
8,4,256,0.2,0.2,0.2,0.001,0.003,16,64,0.001,0.926757,0.9267569,0.67295,0.34548,0.7769679300291545,0.7759121334715582
4,16,128,0.1,0,0.2,0.001,0.001,16,4,0,0.9246837,0.9246836,0.67927,0.35277,0.7784256559766763,0.7774333315149641
16,8,256,0.15,0.2,0,0.0005,0.001,1,64,0.001,0.93702847,0.93702847,0.6831,0.32945,0.7886297376093294,0.7879385327527949
8,16,256,0.15,0.3,0.2,0.001,0.0005,16,64,0,1.0098366,1.0098367,0.62807,0.2828,0.7653061224489796,0.76419512084262
4,8,256,0.5,0.3,0.15,0.003,0.0005,4,128,0,1.0163679,1.0163679,0.61705,0.27551,0.7682215743440233,0.7650293648883658
16,8,256,0,0.3,0.2,0.0003,0.0005,8,8,0,0.9468054,0.9468055,0.67646,0.31487,0.7798833819241983,0.7788413866287927
8,16,256,0,0.2,0.1,0.003,0.001,4,32,0,0.93849003,0.93849,0.68933,0.34111,0.7842565597667639,0.7845891863352312
8,16,128,0,0.2,0.1,0.001,0.003,16,16,0.001,0.95968336,0.95968336,0.66438,0.34111,0.7725947521865889,0.7726631159575765
8,16,256,0.2,0,0.1,0.001,0.0005,4,64,0.001,1.0233078,1.0233079,0.62124,0.293,0.760932944606414,0.760932944606414
4,16,128,0.15,0.5,0.5,0.001,0.003,4,8,0.002,0.9518177,0.95181763,0.65806,0.31778,0.8017492711370262,0.8001938557181344
8,16,256,0.3,0.2,0.3,0.001,0.001,16,4,0.002,0.95041335,0.9504133,0.66594,0.3105,0.7857142857142857,0.7833974731985318
16,4,256,0.15,0.1,0.1,0.003,0.001,1,4,0.001,0.9516413,0.9516412,0.66626,0.32507,0.7653061224489796,0.7639446998322109
8,4,128,0,0.5,0.2,0.0003,0.001,16,16,0,1.0078279,1.0078278,0.63353,0.31778,0.7478134110787172,0.746988732180921
16,8,256,0.3,0.15,0.3,0.0003,0.003,16,4,0.002,1.1125007,1.1125005,0.55245,0.26385,0.7128279883381924,0.7135192448811775
4,4,64,0.1,0.3,0.1,0.0003,0.003,8,8,0,0.93065476,0.9306548,0.67974,0.33819,0.7944606413994169,0.7935916707873186
4,8,64,0.2,0,0.5,0.003,0.001,8,16,0.001,1.005389,1.005389,0.63588,0.29883,0.7682215743440233,0.7681094164981089
16,4,128,0.1,0.3,0.15,0.001,0.001,1,4,0,0.97541887,0.97541887,0.65221,0.30904,0.7667638483965015,0.7658352078372014
4,4,64,0.1,0,0.5,0.0005,0.0003,1,64,0.01,1.1307787,1.1307786,0.50407,0.26239,0.7113702623906706,0.7121071159728528
8,16,256,0,0,0.5,0.003,0.001,8,4,0.01,1.0679588,1.0679588,0.57929,0.27259,0.749271137026239,0.7495463206872092
4,8,256,0,0.5,0.2,0.001,0.003,16,8,0.01,1.0610257,1.0610259,0.5653,0.30029,0.749271137026239,0.7473039939964641
4,16,64,0.5,0.1,0.2,0.0003,0.003,8,32,0.001,0.93545544,0.9354554,0.67837,0.31778,0.7886297376093294,0.7883780169320415
16,4,64,0.1,0.15,0.15,0.001,0.003,4,4,0.001,0.96336854,0.9633684,0.65965,0.3105,0.7857142857142857,0.7843510153548272
4,4,64,0.5,0.5,0,0.003,0.0005,16,4,0.002,0.9628515,0.9628514,0.66796,0.32362,0.7725947521865889,0.7722812222151961
8,8,64,0,0.1,0.5,0.001,0.003,16,64,0.002,1.0077485,1.0077485,0.61011,0.3105,0.7667638483965015,0.7660543418988354
4,8,64,0.2,0.15,0,0.001,0.001,1,32,0.001,1.0194473,1.0194472,0.6168,0.30758,0.7638483965014577,0.7619956222524835
16,4,128,0.2,0,0.15,0.0005,0.001,1,64,0.01,1.0145874,1.0145874,0.62435,0.29592,0.7594752186588921,0.7594374805235033
4,16,64,0.1,0.1,0.15,0.0005,0.0005,16,4,0.001,0.99322915,0.9932292,0.63766,0.29446,0.7696793002915452,0.7682791622981981
16,16,64,0.15,0.5,0.5,0.001,0.0003,8,32,0.01,1.0432895,1.0432895,0.60376,0.30904,0.7405247813411079,0.7406762437883692
8,4,128,0,0.3,0.15,0.003,0.003,16,8,0.002,0.9781772,0.9781772,0.63225,0.31924,0.7711370262390671,0.7698094277866901
16,16,128,0,0.2,0.5,0.001,0.003,16,128,0,0.9988413,0.9988412,0.63226,0.29883,0.7769679300291545,0.7768600045547841
16,16,256,0.1,0.5,0.3,0.0005,0.0003,4,128,0.01,1.043459,1.0434589,0.58138,0.28863,0.7463556851311953,0.745089057835999
4,8,256,0.5,0.5,0,0.003,0.0005,16,128,0.001,1.0023414,1.0023413,0.6354,0.30466,0.7551020408163265,0.7546691275848088
4,8,64,0.3,0.1,0.3,0.001,0.0005,8,4,0.01,1.0519251,1.0519251,0.60013,0.29155,0.750728862973761,0.7510871193227722
4,4,256,0.1,0,0.5,0.001,0.0003,16,128,0.001,1.0618888,1.0618888,0.58069,0.28571,0.7434402332361516,0.7426597760887189
16,16,256,0.3,0.1,0.3,0.001,0.003,4,4,0.01,1.058424,1.058424,0.58029,0.31633,0.7551020408163265,0.7557044906744911
8,16,64,0.1,0.2,0.5,0.001,0.0003,1,16,0,1.0621867,1.0621866,0.58058,0.29592,0.739067055393586,0.7385533004180829
8,4,64,0,0,0.3,0.0003,0.003,4,16,0.01,0.9888034,0.9888033,0.63374,0.30612,0.7638483965014577,0.7626691228128265
16,4,256,0.2,0.3,0.1,0.003,0.003,4,4,0.001,0.9346824,0.9346824,0.69447,0.32216,0.782798833819242,0.781986528753807
8,16,64,0.3,0.1,0.2,0.0005,0.001,8,32,0.002,1.0146186,1.0146188,0.63434,0.28863,0.7521865889212828,0.7519369146902946
4,8,64,0.5,0.2,0.15,0.001,0.0005,16,64,0.002,1.0887144,1.0887144,0.55223,0.29155,0.7259475218658892,0.7252351747508774
8,4,256,0.2,0.1,0.5,0.0003,0.003,1,4,0.002,1.4072301,1.4072301,0.13636,0.16327,0.5553935860058309,0.5444158979243551
4,8,128,0.3,0,0.15,0.003,0.003,16,8,0.001,0.9471075,0.94710743,0.67412,0.34257,0.7580174927113703,0.7574912849033129
4,16,128,0,0,0.3,0.001,0.0005,16,8,0.002,0.98682207,0.986822,0.64221,0.29738,0.7653061224489796,0.7636769947757619
4,8,128,0.3,0.15,0.2,0.003,0.001,16,128,0,1.0059433,1.0059433,0.63112,0.31341,0.7463556851311953,0.7467467460968257
4,4,256,0.15,0.15,0.3,0.0003,0.001,16,64,0,0.9786831,0.97868305,0.6527,0.32216,0.739067055393586,0.739183004430334
4,8,128,0.1,0.5,0.5,0.001,0.003,8,4,0.01,1.1045203,1.1045203,0.53125,0.24344,0.7419825072886297,0.7330525627824351
4,8,256,0.1,0.15,0.15,0.0005,0.0005,4,128,0.01,1.0220217,1.0220215,0.61914,0.30904,0.7434402332361516,0.7433585965714608
16,8,256,0.15,0.5,0.1,0.003,0.0003,4,128,0.002,1.0414084,1.0414084,0.5978,0.28863,0.7551020408163265,0.753180645298872
8,16,256,0.15,0.5,0.2,0.003,0.0003,1,16,0.01,1.018109,1.018109,0.62195,0.28863,0.7653061224489796,0.7645386467117241
8,4,64,0.5,0.2,0.5,0.001,0.003,4,8,0.002,0.97442275,0.97442263,0.6436,0.30466,0.7711370262390671,0.7700536271570891
8,4,128,0.5,0.1,0.2,0.001,0.001,4,64,0.01,1.0161445,1.0161443,0.61742,0.29738,0.7696793002915452,0.7674266374176926
4,4,64,0.1,0.1,0.1,0.0003,0.001,1,8,0.01,1.0186989,1.018699,0.62384,0.30904,0.7623906705539358,0.7629867395355666
16,16,64,0.3,0.3,0.1,0.0003,0.0003,1,32,0,1.1056062,1.1056061,0.54746,0.26385,0.7055393586005831,0.7058625394117224
8,4,64,0.2,0,0.15,0.001,0.0005,4,4,0.002,0.9850026,0.98500264,0.64106,0.30904,0.7696793002915452,0.7671077536071335
8,4,128,0.1,0,0.3,0.0003,0.001,1,4,0.001,0.95994765,0.9599476,0.65731,0.30904,0.7740524781341108,0.7716095805834859
4,4,128,0,0.2,0.1,0.003,0.0003,8,16,0.01,1.0169723,1.0169722,0.63008,0.29446,0.7565597667638484,0.7552797164467371
4,4,256,0.2,0.15,0.5,0.0003,0.001,4,8,0.01,1.0318909,1.0318907,0.6035,0.29446,0.7594752186588921,0.7589016396403909
8,8,64,0,0.5,0.2,0.003,0.003,8,32,0.01,0.9789552,0.9789551,0.64892,0.30029,0.7594752186588921,0.7583366145281509
4,8,64,0.1,0.2,0.15,0.001,0.0003,8,4,0.002,1.0376326,1.0376326,0.60784,0.29883,0.7536443148688047,0.7536818856255236
4,8,256,0.5,0.2,0.1,0.003,0.0003,1,32,0.001,0.9939712,0.9939711,0.6449,0.3207,0.7551020408163265,0.7551020408163265
8,4,256,0.5,0,0.1,0.001,0.001,16,32,0,0.95220596,0.9522059,0.67391,0.32799,0.7886297376093294,0.7882976744647762
8,8,64,0.5,0.3,0.2,0.001,0.001,16,16,0,1.0016251,1.001625,0.63314,0.30466,0.7521865889212828,0.7495936461497685
4,4,64,0.15,0.1,0.2,0.0005,0.0003,8,16,0,1.0806333,1.0806333,0.55611,0.27551,0.7274052478134111,0.7268685317216843
4,4,256,0.15,0.1,0,0.0005,0.003,1,64,0,0.9311422,0.9311422,0.6712,0.32216,0.7784256559766763,0.7749289520191429
16,4,256,0,0.1,0.1,0.003,0.0003,1,4,0.01,1.0562533,1.0562532,0.60062,0.28426,0.750728862973761,0.7513541868747355
16,8,256,0.15,0,0.1,0.003,0.0005,1,16,0.002,0.9560503,0.9560502,0.66866,0.30466,0.7784256559766763,0.777200967850697
4,8,128,0,0.2,0.3,0.003,0.0003,16,4,0.002,0.9806702,0.98067015,0.64331,0.3105,0.7653061224489796,0.761698959036248
8,8,256,0.3,0.5,0.1,0.0003,0.001,16,128,0,1.0283716,1.0283715,0.61797,0.29592,0.7565597667638484,0.7565215711965155
4,8,256,0.3,0,0.5,0.001,0.003,8,64,0.01,0.9669683,0.96696824,0.64045,0.32945,0.7653061224489796,0.7633918584519839
8,8,64,0.15,0.15,0.1,0.0005,0.0003,4,32,0.01,1.0630556,1.0630556,0.59791,0.28717,0.7376093294460642,0.7380653367924997
16,4,64,0.2,0.15,0.1,0.001,0.003,1,32,0.002,0.9516521,0.951652,0.6684,0.30758,0.7798833819241983,0.777186147389384
8,16,128,0.5,0.1,0.3,0.0003,0.003,8,4,0,0.91860247,0.9186024,0.68463,0.34694,0.7798833819241983,0.7799169510618583
16,16,128,0.5,0.15,0.15,0.003,0.0005,8,128,0.01,1.0285213,1.0285212,0.6232,0.29009,0.7594752186588921,0.7591887778881852
4,16,64,0.5,0.15,0.5,0.001,0.0005,1,16,0,1.0554693,1.0554692,0.5913,0.28571,0.7448979591836735,0.7454080857915326
16,8,128,0.1,0.15,0.5,0.003,0.001,16,128,0.01,1.0070157,1.0070157,0.62343,0.29883,0.750728862973761,0.7476743788316864
16,4,256,0.1,0.2,0.3,0.0005,0.003,16,128,0,0.9489483,0.94894826,0.663,0.32799,0.7696793002915452,0.7690806255885034
16,16,128,0.2,0,0.5,0.0005,0.003,16,16,0,0.9480771,0.9480771,0.65399,0.33382,0.7798833819241983,0.7770211007153697
16,4,64,0,0.2,0.2,0.0005,0.0003,1,32,0.001,1.0660225,1.0660226,0.56208,0.29883,0.7332361516034985,0.7315390191151933
16,16,128,0.2,0.1,0,0.0005,0.003,16,32,0.002,0.9473575,0.94735754,0.66666,0.32216,0.7755102040816326,0.7752006937252579
8,8,64,0.2,0.3,0,0.0003,0.001,1,32,0.001,1.4179927,1.4179928,0.38472,0.15452,0.44752186588921283,0.27671543369181945
8,16,256,0.2,0.3,0,0.001,0.001,4,32,0.002,0.95424706,0.95424694,0.66883,0.3207,0.7725947521865889,0.7724460253776406
4,4,64,0.2,0.2,0.3,0.0003,0.003,8,128,0.01,1.0415237,1.0415237,0.5999,0.30029,0.7536443148688047,0.7536056618695277
16,16,256,0.1,0.1,0.1,0.0003,0.001,4,32,0.001,0.9542326,0.9542325,0.65612,0.3309,0.7711370262390671,0.7700536271570891
8,4,128,0.5,0.2,0.2,0.001,0.003,8,32,0,0.9401362,0.9401362,0.67186,0.33965,0.7769679300291545,0.7766175461593845
4,8,256,0.15,0.15,0.15,0.003,0.003,1,16,0.001,0.9152427,0.91524255,0.68436,0.33819,0.7871720116618076,0.7852317090392033
8,4,128,0,0.1,0.2,0.003,0.003,8,16,0.01,0.99705493,0.997055,0.63604,0.31778,0.7784256559766763,0.7783551515844432
4,8,128,0,0.3,0.15,0.0005,0.0005,4,64,0.002,1.0426773,1.0426773,0.58942,0.32799,0.7274052478134111,0.727446820189189
16,16,256,0.2,0.2,0.1,0.001,0.0005,8,64,0.01,0.9916279,0.9916279,0.64654,0.29009,0.7653061224489796,0.7655350940494559
8,16,256,0.1,0.15,0.3,0.0005,0.003,4,32,0.002,0.9297028,0.9297027,0.67682,0.32799,0.782798833819242,0.7818805599100034
8,16,64,0.15,0.15,0,0.0005,0.0005,8,8,0.001,1.0080291,1.0080291,0.6296,0.29592,0.760932944606414,0.7597391119833554
4,4,64,0.3,0.2,0.1,0.0003,0.0003,1,16,0.01,1.0349283,1.0349283,0.6128,0.29009,0.7521865889212828,0.751844921644765
16,16,128,0.1,0.3,0.1,0.001,0.001,1,16,0.01,1.0310826,1.0310825,0.60741,0.29738,0.760932944606414,0.7607765907816224
16,4,64,0.3,0.3,0.15,0.001,0.001,16,128,0.001,1.0492091,1.0492091,0.59517,0.2828,0.7565597667638484,0.7557636894463224
4,16,256,0.1,0.1,0.15,0.003,0.003,16,64,0.01,0.9475799,0.94757986,0.67234,0.34402,0.7667638483965015,0.7669619470496308
4,4,256,0.3,0.5,0.15,0.0003,0.003,1,128,0.001,0.9393083,0.93930835,0.67356,0.33382,0.7682215743440233,0.7682569219790429
8,4,128,0.2,0.15,0.5,0.0005,0.0003,1,128,0.001,1.097643,1.0976429,0.52435,0.28571,0.7113702623906706,0.711181493748544
16,4,256,0,0.2,0,0.003,0.001,8,128,0,0.96466595,0.9646659,0.66273,0.32362,0.750728862973761,0.7499137179360549
8,16,256,0,0.3,0.3,0.001,0.0005,16,8,0,0.9622601,0.96226007,0.65932,0.32945,0.7740524781341108,0.772615016190464
4,4,64,0.2,0.2,0.3,0.0005,0.003,4,8,0,0.9444502,0.94445026,0.66238,0.35423,0.7755102040816326,0.77502203539223
8,16,256,0.3,0.5,0.2,0.003,0.0005,8,16,0,0.96105444,0.9610545,0.65424,0.31924,0.7638483965014577,0.762543136788243
4,8,64,0.5,0,0,0.003,0.001,4,128,0.01,1.0664424,1.0664424,0.5928,0.28717,0.7463556851311953,0.745219734760551
8,4,256,0.15,0,0,0.003,0.001,4,16,0.002,0.94563025,0.94563013,0.67471,0.31487,0.7623906705539358,0.7617209900063067
16,8,256,0.15,0,0.1,0.003,0.0005,4,4,0.002,0.99277264,0.9927726,0.65995,0.30466,0.7857142857142857,0.7856806644663938
4,8,64,0.1,0,0.5,0.001,0.0003,4,128,0.002,1.1145536,1.1145537,0.51652,0.29883,0.7084548104956269,0.707696994415827
8,4,256,0,0.3,0.2,0.001,0.003,4,32,0.01,0.9526766,0.9526766,0.67402,0.3105,0.7915451895043731,0.7914443179825762
4,4,128,0.5,0.3,0.5,0.003,0.0005,16,16,0,0.9999985,0.9999985,0.63289,0.27843,0.7521865889212828,0.751318564709295
16,16,128,0.3,0,0.15,0.001,0.0005,8,4,0.002,0.9511251,0.9511251,0.66491,0.31341,0.7682215743440233,0.7646592204146798
8,8,256,0.1,0.15,0.3,0.003,0.0005,1,64,0.001,0.9900899,0.9900899,0.65091,0.30175,0.760932944606414,0.761250504197683
16,4,64,0.15,0.1,0.5,0.001,0.0005,8,64,0,1.0835894,1.0835894,0.56098,0.27988,0.7201166180758017,0.7177454899153743
8,4,256,0.3,0.2,0.2,0.001,0.0003,16,128,0.001,1.048226,1.048226,0.59419,0.2828,0.7594752186588921,0.7580799718777317
8,16,256,0.3,0.1,0.3,0.003,0.0003,1,64,0,1.059464,1.059464,0.57699,0.28571,0.7332361516034985,0.7315390191151933
4,16,64,0.3,0.5,0.5,0.001,0.0003,4,64,0.001,1.1115186,1.1115186,0.53454,0.29009,0.7186588921282799,0.7185227508436167
16,4,256,0,0.15,0.3,0.001,0.0005,16,32,0,0.9770283,0.9770282,0.65093,0.30612,0.7886297376093294,0.787403611650128
